,files,pred
827,test25442.jpg,milhouse_van_houten
828,test25443.jpg,milhouse_van_houten
829,test25467.jpg,lisa_simpson
830,test25483.jpg,lisa_simpson
831,test25505.jpg,marge_simpson
832,test25507.jpg,principal_skinner
833,test25514.jpg,bart
834,test25567.jpg,moe_szyslak
835,test25585.jpg,bart
836,test25596.jpg,milhouse_van_houten
837,test25614.jpg,marge_simpson
838,test25633.jpg,charles_montgomery
839,test25637.jpg,krusty
840,test25679.jpg,milhouse_van_houten
841,test25723.jpg,lisa_simpson
842,test25785.jpg,moe_szyslak
843,test25819.jpg,marge_simpson
844,test25847.jpg,marge_simpson
845,test25852.jpg,milhouse_van_houten
846,test25857.jpg,lisa_simpson
847,test25858.jpg,charles_montgomery
848,test25916.jpg,lisa_simpson
849,test25946.jpg,ned_flanders
850,test25954.jpg,ned_flanders
851,test25961.jpg,principal_skinner
852,test25966.jpg,principal_skinner
853,test26001.jpg,lisa_simpson
854,test26002.jpg,ned_flanders
855,test26020.jpg,charles_montgomery
856,test26028.jpg,moe_szyslak
857,test26041.jpg,krusty
858,test26058.jpg,milhouse_van_houten
859,test26077.jpg,ned_flanders
860,test26129.jpg,moe_szyslak
861,test26161.jpg,milhouse_van_houten
862,test26163.jpg,bart
863,test26173.jpg,ned_flanders
864,test26197.jpg,ned_flanders
865,test26199.jpg,charles_montgomery
866,test26207.jpg,bart
867,test26211.jpg,bart
868,test26233.jpg,principal_skinner
869,test26256.jpg,marge_simpson
870,test26259.jpg,principal_skinner
871,test26270.jpg,milhouse_van_houten
872,test26276.jpg,lisa_simpson
873,test26316.jpg,milhouse_van_houten
874,test26323.jpg,moe_szyslak
875,test26328.jpg,milhouse_van_houten
876,test26340.jpg,ned_flanders
877,test26354.jpg,marge_simpson
878,test26357.jpg,moe_szyslak
879,test26413.jpg,principal_skinner
880,test26420.jpg,marge_simpson
881,test26444.jpg,principal_skinner
882,test26446.jpg,principal_skinner
883,test26458.jpg,moe_szyslak
884,test26476.jpg,bart
885,test26481.jpg,lisa_simpson
886,test26495.jpg,ned_flanders
887,test26503.jpg,lisa_simpson
888,test26512.jpg,marge_simpson
889,test26525.jpg,milhouse_van_houten
890,test26526.jpg,principal_skinner
891,test26538.jpg,charles_montgomery
892,test26549.jpg,marge_simpson
893,test26568.jpg,ned_flanders
894,test26590.jpg,moe_szyslak
895,test26606.jpg,milhouse_van_houten
896,test26611.jpg,bart
897,test26663.jpg,krusty
898,test26666.jpg,krusty
899,test26673.jpg,milhouse_van_houten
900,test26676.jpg,charles_montgomery
901,test26685.jpg,principal_skinner
902,test26691.jpg,marge_simpson
903,test26697.jpg,bart
904,test26706.jpg,ned_flanders
905,test26725.jpg,charles_montgomery
906,test26736.jpg,moe_szyslak
907,test26737.jpg,lisa_simpson
908,test26741.jpg,principal_skinner
909,test26759.jpg,principal_skinner
910,test26760.jpg,krusty
911,test26768.jpg,marge_simpson
912,test26770.jpg,charles_montgomery
913,test26778.jpg,milhouse_van_houten
914,test26784.jpg,principal_skinner
915,test26799.jpg,bart
916,test26822.jpg,lisa_simpson
917,test26850.jpg,bart
918,test26887.jpg,principal_skinner
919,test26910.jpg,lisa_simpson
920,test26923.jpg,ned_flanders
921,test26936.jpg,lisa_simpson
922,test26996.jpg,krusty
923,test27067.jpg,bart
924,test27071.jpg,moe_szyslak
925,test27074.jpg,charles_montgomery
926,test27086.jpg,lisa_simpson
927,test27088.jpg,marge_simpson
928,test27103.jpg,moe_szyslak
929,test27112.jpg,moe_szyslak
930,test27115.jpg,krusty
931,test27127.jpg,marge_simpson
932,test27150.jpg,krusty
933,test27171.jpg,krusty
934,test27183.jpg,marge_simpson
935,test27191.jpg,krusty
936,test27197.jpg,krusty
937,test27219.jpg,principal_skinner
938,test27250.jpg,ned_flanders
939,test27251.jpg,bart
940,test27258.jpg,lisa_simpson
941,test27266.jpg,ned_flanders
942,test27288.jpg,bart
943,test27292.jpg,marge_simpson
944,test27296.jpg,principal_skinner
945,test27324.jpg,lisa_simpson
946,test27336.jpg,marge_simpson
947,test27344.jpg,moe_szyslak
948,test27357.jpg,marge_simpson
949,test27395.jpg,ned_flanders
950,test27396.jpg,marge_simpson
951,test27412.jpg,bart
952,test27413.jpg,moe_szyslak
953,test27419.jpg,moe_szyslak
954,test27420.jpg,charles_montgomery
955,test27440.jpg,lisa_simpson
956,test27461.jpg,krusty
957,test27465.jpg,lisa_simpson
958,test27475.jpg,principal_skinner
959,test27538.jpg,marge_simpson
960,test27544.jpg,milhouse_van_houten
961,test27561.jpg,principal_skinner
962,test27585.jpg,lisa_simpson
963,test27600.jpg,bart
964,test27610.jpg,lisa_simpson
965,test27649.jpg,lisa_simpson
966,test27678.jpg,principal_skinner
967,test27709.jpg,ned_flanders
968,test27721.jpg,lisa_simpson
969,test27724.jpg,moe_szyslak
970,test27734.jpg,moe_szyslak
971,test27743.jpg,principal_skinner
972,test27836.jpg,moe_szyslak
973,test27851.jpg,moe_szyslak
974,test27856.jpg,ned_flanders
975,test27867.jpg,moe_szyslak
976,test27876.jpg,marge_simpson
977,test27897.jpg,charles_montgomery
978,test27902.jpg,charles_montgomery
979,test27906.jpg,moe_szyslak
980,test27925.jpg,lisa_simpson
981,test27934.jpg,bart
982,test27951.jpg,principal_skinner
983,test27992.jpg,charles_montgomery
984,test28004.jpg,principal_skinner
985,test28005.jpg,krusty
986,test28046.jpg,lisa_simpson
987,test28109.jpg,charles_montgomery
988,test28125.jpg,principal_skinner
989,test28138.jpg,lisa_simpson
990,test28143.jpg,krusty
991,test28155.jpg,krusty
992,test28173.jpg,milhouse_van_houten
993,test28186.jpg,charles_montgomery
994,test28197.jpg,ned_flanders
995,test28208.jpg,marge_simpson
996,test28251.jpg,charles_montgomery
997,test28272.jpg,marge_simpson
998,test28283.jpg,marge_simpson
999,test28304.jpg,principal_skinner
1000,test28360.jpg,bart
1001,test28372.jpg,marge_simpson
1002,test28377.jpg,charles_montgomery
1003,test28385.jpg,marge_simpson
1004,test28400.jpg,bart
1005,test28408.jpg,principal_skinner
1006,test28409.jpg,milhouse_van_houten
1007,test28411.jpg,marge_simpson
1008,test28429.jpg,marge_simpson
1009,test28460.jpg,ned_flanders
1010,test28469.jpg,lisa_simpson
1011,test28471.jpg,moe_szyslak
1012,test28476.jpg,principal_skinner
1013,test28488.jpg,charles_montgomery
1014,test28496.jpg,moe_szyslak
1015,test28529.jpg,marge_simpson
1016,test28601.jpg,lisa_simpson
1017,test28604.jpg,moe_szyslak
1018,test28618.jpg,moe_szyslak
1019,test28681.jpg,krusty
1020,test28695.jpg,lisa_simpson
1021,test28723.jpg,principal_skinner
1022,test28841.jpg,charles_montgomery
1023,test28846.jpg,principal_skinner
1024,test28871.jpg,marge_simpson
1025,test28882.jpg,moe_szyslak
1026,test28917.jpg,principal_skinner
1027,test28918.jpg,charles_montgomery
1028,test28921.jpg,lisa_simpson
1029,test28928.jpg,charles_montgomery
1030,test28944.jpg,milhouse_van_houten
1031,test28960.jpg,principal_skinner
1032,test28984.jpg,principal_skinner
1033,test29000.jpg,lisa_simpson
1034,test29013.jpg,moe_szyslak
1035,test29019.jpg,moe_szyslak
1036,test29045.jpg,marge_simpson
1037,test29069.jpg,marge_simpson
1038,test29072.jpg,bart
1039,test29088.jpg,marge_simpson
1040,test29099.jpg,charles_montgomery
1041,test29152.jpg,moe_szyslak
1042,test29157.jpg,milhouse_van_houten
1043,test29169.jpg,bart
1044,test29223.jpg,principal_skinner
1045,test29241.jpg,milhouse_van_houten
1046,test29277.jpg,marge_simpson
1047,test29305.jpg,charles_montgomery
1048,test29306.jpg,lisa_simpson
1049,test29411.jpg,bart
1050,test29416.jpg,principal_skinner
1051,test29493.jpg,milhouse_van_houten
1052,test29516.jpg,marge_simpson
1053,test29527.jpg,krusty
1054,test29531.jpg,lisa_simpson
1055,test29553.jpg,bart
1056,test29557.jpg,lisa_simpson
1057,test29609.jpg,ned_flanders
1058,test29652.jpg,moe_szyslak
1059,test29664.jpg,lisa_simpson
1060,test29666.jpg,marge_simpson
1061,test29674.jpg,principal_skinner
1062,test29685.jpg,principal_skinner
1063,test29692.jpg,moe_szyslak
1064,test29723.jpg,charles_montgomery
1065,test29726.jpg,ned_flanders
1066,test29734.jpg,charles_montgomery
1067,test29738.jpg,lisa_simpson
1068,test29765.jpg,ned_flanders
1069,test29775.jpg,ned_flanders
1070,test29827.jpg,lisa_simpson
1071,test29829.jpg,milhouse_van_houten
1072,test29845.jpg,principal_skinner
1073,test29878.jpg,principal_skinner
1074,test29888.jpg,milhouse_van_houten
1075,test29895.jpg,principal_skinner
1076,test29918.jpg,moe_szyslak
1077,test29927.jpg,principal_skinner
1078,test29929.jpg,charles_montgomery
1079,test29930.jpg,ned_flanders
1080,test29939.jpg,moe_szyslak
1081,test29955.jpg,krusty
1082,test29959.jpg,moe_szyslak
1083,test29963.jpg,krusty
1084,test29984.jpg,milhouse_van_houten
1085,test29998.jpg,krusty
